Date,announce_date,effective_date,Country,Security_Name,Change_Type,from,to,source_file,page
2023-05-01,2023-05-11,2023-05-31,USA,LEGALZOOM.COM,Addition,none,small_cap,MSCI_May23_SCPublicList.pdf,5
2023-05-01,2023-05-11,2023-05-31,USA,LIBERTY SIRIUSXM A,Deletion,standard,none,MSCI_May23_STPublicList.pdf,3
2023-05-01,2023-05-11,2023-05-31,USA,LIFESTANCE HEALTH GROUP,Addition,none,small_cap,MSCI_May23_SCPublicList.pdf,5
2023-05-01,2023-05-11,2023-05-31,USA,LYELL IMMUNOPHARMA,Addition,none,small_cap,MSCI_May23_SCPublicList.pdf,5
2023-05-01,2023-05-11,2023-05-31,USA,MARKER THERAPEUTICS,Deletion,micro_cap,none,MSCI_May23_MicroPublicList.pdf,3
2023-05-01,2023-05-11,2023-05-31,USA,MASTERCRAFT BOAT HLDGS,Deletion,micro_cap,none,MSCI_May23_MicroPublicList.pdf,3
2023-05-01,2023-05-11,2023-05-31,USA,MASTERCRAFT BOAT HLDGS,Addition,none,small_cap,MSCI_May23_SCPublicList.pdf,5
2023-05-01,2023-05-11,2023-05-31,USA,MEDICAL PROPERTIES TRUST,Addition,none,small_cap,MSCI_May23_SCPublicList.pdf,5
2023-05-01,2023-05-11,2023-05-31,USA,MEDICAL PROPERTIES TRUST,Deletion,standard,none,MSCI_May23_STPublicList.pdf,3
2023-05-01,2023-05-11,2023-05-31,USA,MOONLAKE IMMUNO,Deletion,micro_cap,none,MSCI_May23_MicroPublicList.pdf,3
2023-05-01,2023-05-11,2023-05-31,USA,NERDWALLET A,Addition,none,small_cap,MSCI_May23_SCPublicList.pdf,5
2023-05-01,2023-05-11,2023-05-31,USA,NEWELL BRANDS,Deletion,standard,none,MSCI_May23_STPublicList.pdf,3
2023-05-01,2023-05-11,2023-05-31,USA,OLYMPIC STEEL,Deletion,micro_cap,none,MSCI_May23_MicroPublicList.pdf,3
2023-05-01,2023-05-11,2023-05-31,USA,ONCORUS,Deletion,micro_cap,none,MSCI_May23_MicroPublicList.pdf,3
2023-05-01,2023-05-11,2023-05-31,USA,PLUG POWER,Deletion,standard,none,MSCI_May23_STPublicList.pdf,3
2023-05-01,2023-05-11,2023-05-31,USA,PREFORMED LINE PRODUCTS,Deletion,micro_cap,none,MSCI_May23_MicroPublicList.pdf,3
2023-05-01,2023-05-11,2023-05-31,USA,RXSIGHT,Deletion,micro_cap,none,MSCI_May23_MicroPublicList.pdf,3
2023-05-01,2023-05-11,2023-05-31,USA,SOUNDHOUND AI A,Deletion,micro_cap,none,MSCI_May23_MicroPublicList.pdf,3
2023-05-01,2023-05-11,2023-05-31,USA,SURGALIGN HOLDINGS,Deletion,micro_cap,none,MSCI_May23_MicroPublicList.pdf,3
2023-05-01,2023-05-11,2023-05-31,USA,T2 BIOSYSTEMS,Deletion,micro_cap,none,MSCI_May23_MicroPublicList.pdf,3
2023-05-01,2023-05-11,2023-05-31,USA,TERNS PHARMACEUTICALS,Deletion,micro_cap,none,MSCI_May23_MicroPublicList.pdf,3
2023-05-01,2023-05-11,2023-05-31,USA,THIRD HARMONIC BIO,Deletion,micro_cap,none,MSCI_May23_MicroPublicList.pdf,3
2023-05-01,2023-05-11,2023-05-31,USA,TREVENA,Deletion,micro_cap,none,MSCI_May23_MicroPublicList.pdf,3
2023-05-01,2023-05-11,2023-05-31,USA,TYRA BIOSCIENCES,Deletion,micro_cap,none,MSCI_May23_MicroPublicList.pdf,3
2023-05-01,2023-05-11,2023-05-31,USA,UIPATH A,Addition,none,standard,MSCI_May23_STPublicList.pdf,3
2023-05-01,2023-05-11,2023-05-31,USA,WATSCO,Addition,none,standard,MSCI_May23_STPublicList.pdf,3
2023-05-01,2023-05-11,2023-05-31,USA,WW INTERNATIONAL,Deletion,micro_cap,none,MSCI_May23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,9 METERS BIOPHARMA,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,ACELYRIN,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,ADAMIS PHARMACEUTICALS,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,ADDVANTAGE TECH GROUP,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,ADVANCE AUTO PARTS,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,ADVANCE AUTO PARTS,Deletion,standard,none,MSCI_Aug23_STPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,ADVANTAGE SOLUTION A,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,ADVANTAGE SOLUTION A,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,AGILE THERAPEUTICS,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,ALCOA (NEW),Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,ALCOA (NEW),Deletion,standard,none,MSCI_Aug23_STPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,ALPINE IMMUNE SCIENCES,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,ALPINE IMMUNE SCIENCES,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,APPLIED DIGITAL,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,APPLIED DIGITAL,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,APTEVO THERAPEUTICS,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,ARCHER AVIATION A,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,ARCHER AVIATION A,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,ASCENT SOLAR TECH,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,ATLAS ENERGY SOLUTIONS A,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,ATMUS FILTRATION TECH,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,AUGMEDIX INC,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,AULT ALLIANCE,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,AVALO THERAPEUTICS,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,AYTU BIOPHARMA,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,BEL FUSE B,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,BEL FUSE B,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,BELLEROPHON THERAPEUTICS,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,BETTER CHOICE,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,BIGBEAR.AI HOLDINGS,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,BURKE & HERBERT BNK & TR,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,CABALETTA BIO,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,CABALETTA BIO,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,CANTALOUPE,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,CANTALOUPE,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,CASI PHARMACEUTICALS,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,CIBUS,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,CIPHER MINING,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,CLEANSPARK,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,CLEANSPARK,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,COFFEE HOLDING CO,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,CONFLUENT A,Addition,none,standard,MSCI_Aug23_STPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,CYCLERION THERAPEUTICS,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,D-WAVE QUANTUM,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,DIGIMARC CORP,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,DIGIMARC CORP,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,DISC MEDICINE,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,DISC MEDICINE,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,DIVERSIFIED HEALTHCARE,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,DIVERSIFIED HEALTHCARE,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,DRAFTKINGS A,Deletion,small_cap,none,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,DRAFTKINGS A,Addition,none,standard,MSCI_Aug23_STPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,DRAGONFLY ENER HLDGS A,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,EAGLE PHARMACEUTICALS,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,EAGLE PHARMACEUTICALS,Deletion,small_cap,none,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,FIBROGEN,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,FIBROGEN,Deletion,small_cap,none,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,FUBOTV,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,FUBOTV,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,GLOBAL BUSINESS TRAVEL A,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,GRANITE RIDGE RES,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,GREENE COUNTY BANCORP,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,GREENE COUNTY BANCORP,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,GSE SYSTEMS,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,HALLMARK FINANCIAL SVCS,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,HAWAIIAN HOLDINGS,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,HEARTBEAM,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,HOLLEY,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,HOLLEY,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,HOMESTREET,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,HOMESTREET,Deletion,small_cap,none,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,HOVNANIAN ENTERPRISES A,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,HOVNANIAN ENTERPRISES A,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,IRADIMED CORP,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,IRADIMED CORP,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,JABIL CIRCUIT,Deletion,small_cap,none,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,JABIL CIRCUIT,Addition,none,standard,MSCI_Aug23_STPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,KALEYRA (US),Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,KARYOPHARM THERAPEUTICS,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,KARYOPHARM THERAPEUTICS,Deletion,small_cap,none,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,KNIGHTSCOPE A,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,LANZATECH GLOBAL,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,LIBERTY GLOBAL A,Deletion,standard,none,MSCI_Aug23_STPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,MALLINCKRODT,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,MAMAMANCINI'S HOLDINGS,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,MANHATTAN ASSOCIATES,Deletion,small_cap,none,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,MANHATTAN ASSOCIATES,Addition,none,standard,MSCI_Aug23_STPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,MARINE PRODUCTS CORP,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,MARINE PRODUCTS CORP,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,MASIMO,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,MASIMO,Deletion,standard,none,MSCI_Aug23_STPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,METALS CO (THE),Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,METALS CO (THE),Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,MONOGRAM ORTHOPAEDICS,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,MOONLAKE IMMUNO,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,MOVELLA HOLDINGS INC,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,NANOSTRING TECHNOLOGIES,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,NANOSTRING TECHNOLOGIES,Deletion,small_cap,none,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,NEAR INTELLIGENCE,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,NGM BIOPHARMACEUTICALS,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,NGM BIOPHARMACEUTICALS,Deletion,small_cap,none,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,NOVOCURE,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,NOVOCURE,Deletion,standard,none,MSCI_Aug23_STPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,OCEAN BIOMEDICAL,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,ORCHESTRA BIOMED HLDGS,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,ORCHESTRA BIOMED HLDGS,Deletion,small_cap,none,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,ORGANOGENESIS A,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,ORGANOGENESIS A,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,P1OA,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,PEAKSTONE REALTY REIT,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,PIO A,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,PIONEER POWER SOLUTIONS,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,POWELL INDUSTRIES,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,POWELL INDUSTRIES,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,POWER REIT,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,PROFRAC HOLDING A,Deletion,small_cap,none,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,PULMATRIX,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,ROBINHOOD MARKETS A,Addition,none,standard,MSCI_Aug23_STPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,ROOT A,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,SAMSARA A,Deletion,small_cap,none,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,SHORE BANCSHARES,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,SIEBERT FINANCIAL CORP,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,SINGULARITY FUTURE TECH,Deletion,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,SOUTHERN CALIFORNIA,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,STABILIS SOLUTIONS,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,STAR HOLDINGS,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,SUPER MICRO COMPUTER,Deletion,small_cap,none,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,SUPER MICRO COMPUTER,Addition,none,standard,MSCI_Aug23_STPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,TACTILE SYSTEMS TECH,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,TAYLOR DEVICES,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,TERAWULF,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,UGI CORP,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,UGI CORP,Deletion,standard,none,MSCI_Aug23_STPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,US GOLDMINING,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,VERA THERAPEUTICS A,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,VIRTRA,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-08-01,2023-08-10,2023-08-31,USA,WEAVE COMMUNICATIONS,Addition,none,small_cap,MSCI_Aug23_SCPublicList.pdf,6
2023-08-01,2023-08-10,2023-08-31,USA,XTANT MEDICAL HOLDINGS,Addition,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,3
2023-11-01,2023-11-14,2023-11-30,USA,2SEVENTY BIO,Addition,none,micro_cap,MSCI_Nov23_MicroPublicList.pdf,3
2023-11-01,2023-11-14,2023-11-30,USA,2SEVENTY BIO,Deletion,small_cap,none,MSCI_Nov23_SCPublicList.pdf,7
2023-11-01,2023-11-14,2023-11-30,USA,AARONS COMPANY (THE),Addition,none,micro_cap,MSCI_Nov23_MicroPublicList.pdf,3
2023-11-01,2023-11-14,2023-11-30,USA,AARONS COMPANY (THE),Deletion,small_cap,none,MSCI_Nov23_SCPublicList.pdf,7
2023-11-01,2023-11-14,2023-11-30,USA,AEON BIOPHARMA,Addition,none,micro_cap,MSCI_Nov23_MicroPublicList.pdf,3
2023-11-01,2023-11-14,2023-11-30,USA,AEROVATE THERAPEUTICS,Addition,none,micro_cap,MSCI_Nov23_MicroPublicList.pdf,3
2023-11-01,2023-11-14,2023-11-30,USA,AEROVATE THERAPEUTICS,Deletion,small_cap,none,MSCI_Nov23_SCPublicList.pdf,7
2023-11-01,2023-11-14,2023-11-30,USA,AIR INDUSTRIES GROUP,Deletion,micro_cap,none,MSCI_Nov23_MicroPublicList.pdf,3
2023-11-01,2023-11-14,2023-11-30,USA,ALDEYRA THERAPEUTICS,Addition,none,micro_cap,MSCI_Nov23_MicroPublicList.pdf,3
2023-11-01,2023-11-14,2023-11-30,USA,ALDEYRA THERAPEUTICS,Deletion,small_cap,none,MSCI_Nov23_SCPublicList.pdf,7
2023-11-01,2023-11-14,2023-11-30,USA,ALKALINE WATER COMPANY,Deletion,micro_cap,none,MSCI_Nov23_MicroPublicList.pdf,3
2023-11-01,2023-11-14,2023-11-30,USA,ALLAKOS,Addition,none,micro_cap,MSCI_Nov23_MicroPublicList.pdf,3
2023-11-01,2023-11-14,2023-11-30,USA,ALLAKOS,Deletion,small_cap,none,MSCI_Nov23_SCPublicList.pdf,7
2023-11-01,2023-11-14,2023-11-30,USA,ALLOVIR INC,Addition,none,micro_cap,MSCI_Nov23_MicroPublicList.pdf,3
2023-11-01,2023-11-14,2023-11-30,USA,ALLOVIR INC,Deletion,small_cap,none,MSCI_Nov23_SCPublicList.pdf,7
2023-11-01,2023-11-14,2023-11-30,USA,AMERICAN VANGUARD CORP,Addition,none,micro_cap,MSCI_Nov23_MicroPublicList.pdf,3
2023-11-01,2023-11-14,2023-11-30,USA,AMERICAN VANGUARD CORP,Deletion,small_cap,none,MSCI_Nov23_SCPublicList.pdf,7
2023-11-01,2023-11-14,2023-11-30,USA,AMERICAN WELL CORP,Addition,none,micro_cap,MSCI_Nov23_MicroPublicList.pdf,3
2023-11-01,2023-11-14,2023-11-30,USA,AMERICAN WELL CORP,Deletion,small_cap,none,MSCI_Nov23_SCPublicList.pdf,7
2023-11-01,2023-11-14,2023-11-30,USA,AMNEAL PHARMACEUTICALS,Deletion,micro_cap,none,MSCI_Nov23_MicroPublicList.pdf,3
2023-11-01,2023-11-14,2023-11-30,USA,AMNEAL PHARMACEUTICALS,Addition,none,small_cap,MSCI_Nov23_SCPublicList.pdf,7
2023-11-01,2023-11-14,2023-11-30,USA,AMPRIUS TECH,Addition,none,micro_cap,MSCI_Nov23_MicroPublicList.pdf,3
2023-11-01,2023-11-14,2023-11-30,USA,ANGIODYNAMICS,Addition,none,micro_cap,MSCI_Nov23_MicroPublicList.pdf,3
2023-11-01,2023-11-14,2023-11-30,USA,ANGIODYNAMICS,Deletion,small_cap,none,MSCI_Nov23_SCPublicList.pdf,7
2023-11-01,2023-11-14,2023-11-30,USA,ANIKA THERAPEUTICS,Addition,none,micro_cap,MSCI_Nov23_MicroPublicList.pdf,3
2023-11-01,2023-11-14,2023-11-30,USA,ANIKA THERAPEUTICS,Deletion,small_cap,none,MSCI_Nov23_SCPublicList.pdf,7
2023-11-01,2023-11-14,2023-11-30,USA,APOGEE THERAPEUTICS,Addition,none,small_cap,MSCI_Nov23_SCPublicList.pdf,7
2023-11-01,2023-11-14,2023-11-30,USA,APPLIED MOLECULAR TRANS,Deletion,micro_cap,none,MSCI_Nov23_MicroPublicList.pdf,3
