Date,announce_date,effective_date,Country,Security_Name,Change_Type,from,to,source_file,flags
2023-05-01,2023-05-11,2023-05-31,USA,PLUG POWER,DEL,standard,none,MSCI_May23_STPublicList.pdf,
2023-05-01,2023-05-11,2023-05-31,USA,PREFORMED LINE PRODUCTS,DEL,micro_cap,none,MSCI_May23_MicroPublicList.pdf,
2023-05-01,2023-05-11,2023-05-31,USA,RXSIGHT,DEL,micro_cap,none,MSCI_May23_MicroPublicList.pdf,
2023-05-01,2023-05-11,2023-05-31,USA,SOUNDHOUND AI A,DEL,micro_cap,none,MSCI_May23_MicroPublicList.pdf,
2023-05-01,2023-05-11,2023-05-31,USA,SURGALIGN HOLDINGS,DEL,micro_cap,none,MSCI_May23_MicroPublicList.pdf,
2023-05-01,2023-05-11,2023-05-31,USA,T2 BIOSYSTEMS,DEL,micro_cap,none,MSCI_May23_MicroPublicList.pdf,
2023-05-01,2023-05-11,2023-05-31,USA,TERNS PHARMACEUTICALS,DEL,micro_cap,none,MSCI_May23_MicroPublicList.pdf,
2023-05-01,2023-05-11,2023-05-31,USA,THIRD HARMONIC BIO,DEL,micro_cap,none,MSCI_May23_MicroPublicList.pdf,
2023-05-01,2023-05-11,2023-05-31,USA,TREVENA,DEL,micro_cap,none,MSCI_May23_MicroPublicList.pdf,
2023-05-01,2023-05-11,2023-05-31,USA,TYRA BIOSCIENCES,DEL,micro_cap,none,MSCI_May23_MicroPublicList.pdf,
2023-05-01,2023-05-11,2023-05-31,USA,UIPATH A,ADD,none,standard,MSCI_May23_STPublicList.pdf,
2023-05-01,2023-05-11,2023-05-31,USA,WATSCO,ADD,none,standard,MSCI_May23_STPublicList.pdf,
2023-05-01,2023-05-11,2023-05-31,USA,WW INTERNATIONAL,DEL,micro_cap,none,MSCI_May23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,9 METERS BIOPHARMA,DEL,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,ACELYRIN,ADD,none,small_cap,MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,ADAMIS PHARMACEUTICALS,DEL,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,ADDVANTAGE TECH GROUP,DEL,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,ADVANCE AUTO PARTS,DEMOTION,standard,small_cap,MSCI_Aug23_SCPublicList.pdf;MSCI_Aug23_STPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,ADVANTAGE SOLUTION A,PROMOTION,micro_cap,small_cap,MSCI_Aug23_MicroPublicList.pdf;MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,AGILE THERAPEUTICS,DEL,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,ALCOA (NEW),DEMOTION,standard,small_cap,MSCI_Aug23_SCPublicList.pdf;MSCI_Aug23_STPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,ALPINE IMMUNE SCIENCES,PROMOTION,micro_cap,small_cap,MSCI_Aug23_MicroPublicList.pdf;MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,APPLIED DIGITAL,PROMOTION,micro_cap,small_cap,MSCI_Aug23_MicroPublicList.pdf;MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,APTEVO THERAPEUTICS,DEL,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,ARCHER AVIATION A,PROMOTION,micro_cap,small_cap,MSCI_Aug23_MicroPublicList.pdf;MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,ASCENT SOLAR TECH,DEL,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,ATLAS ENERGY SOLUTIONS A,ADD,none,small_cap,MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,ATMUS FILTRATION TECH,ADD,none,small_cap,MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,AUGMEDIX INC,ADD,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,AULT ALLIANCE,DEL,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,AVALO THERAPEUTICS,DEL,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,AYTU BIOPHARMA,DEL,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,BEL FUSE B,PROMOTION,micro_cap,small_cap,MSCI_Aug23_MicroPublicList.pdf;MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,BELLEROPHON THERAPEUTICS,DEL,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,BETTER CHOICE,DEL,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,BIGBEAR.AI HOLDINGS,ADD,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,BURKE & HERBERT BNK & TR,ADD,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,CABALETTA BIO,PROMOTION,micro_cap,small_cap,MSCI_Aug23_MicroPublicList.pdf;MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,CANTALOUPE,PROMOTION,micro_cap,small_cap,MSCI_Aug23_MicroPublicList.pdf;MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,CASI PHARMACEUTICALS,DEL,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,CIBUS,ADD,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,CIPHER MINING,ADD,none,small_cap,MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,CLEANSPARK,PROMOTION,micro_cap,small_cap,MSCI_Aug23_MicroPublicList.pdf;MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,COFFEE HOLDING CO,DEL,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,CONFLUENT A,ADD,none,standard,MSCI_Aug23_STPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,CYCLERION THERAPEUTICS,DEL,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,D-WAVE QUANTUM,ADD,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,DIGIMARC CORP,PROMOTION,micro_cap,small_cap,MSCI_Aug23_MicroPublicList.pdf;MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,DISC MEDICINE,PROMOTION,micro_cap,small_cap,MSCI_Aug23_MicroPublicList.pdf;MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,DIVERSIFIED HEALTHCARE,PROMOTION,micro_cap,small_cap,MSCI_Aug23_MicroPublicList.pdf;MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,DRAFTKINGS A,PROMOTION,small_cap,standard,MSCI_Aug23_SCPublicList.pdf;MSCI_Aug23_STPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,DRAGONFLY ENER HLDGS A,ADD,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,EAGLE PHARMACEUTICALS,DEMOTION,small_cap,micro_cap,MSCI_Aug23_MicroPublicList.pdf;MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,FIBROGEN,DEMOTION,small_cap,micro_cap,MSCI_Aug23_MicroPublicList.pdf;MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,FUBOTV,PROMOTION,micro_cap,small_cap,MSCI_Aug23_MicroPublicList.pdf;MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,GLOBAL BUSINESS TRAVEL A,DEL,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,GRANITE RIDGE RES,ADD,none,small_cap,MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,GREENE COUNTY BANCORP,PROMOTION,micro_cap,small_cap,MSCI_Aug23_MicroPublicList.pdf;MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,GSE SYSTEMS,DEL,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,HALLMARK FINANCIAL SVCS,DEL,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,HAWAIIAN HOLDINGS,DEL,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,HEARTBEAM,ADD,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,HOLLEY,PROMOTION,micro_cap,small_cap,MSCI_Aug23_MicroPublicList.pdf;MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,HOMESTREET,DEMOTION,small_cap,micro_cap,MSCI_Aug23_MicroPublicList.pdf;MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,HOVNANIAN ENTERPRISES A,PROMOTION,micro_cap,small_cap,MSCI_Aug23_MicroPublicList.pdf;MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,IRADIMED CORP,PROMOTION,micro_cap,small_cap,MSCI_Aug23_MicroPublicList.pdf;MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,JABIL CIRCUIT,PROMOTION,small_cap,standard,MSCI_Aug23_SCPublicList.pdf;MSCI_Aug23_STPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,KALEYRA (US),ADD,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,KARYOPHARM THERAPEUTICS,DEMOTION,small_cap,micro_cap,MSCI_Aug23_MicroPublicList.pdf;MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,KNIGHTSCOPE A,ADD,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,LANZATECH GLOBAL,ADD,none,small_cap,MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,LIBERTY GLOBAL A,DEL,standard,none,MSCI_Aug23_STPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,MALLINCKRODT,DEL,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,MAMAMANCINI'S HOLDINGS,ADD,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,MANHATTAN ASSOCIATES,PROMOTION,small_cap,standard,MSCI_Aug23_SCPublicList.pdf;MSCI_Aug23_STPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,MARINE PRODUCTS CORP,PROMOTION,micro_cap,small_cap,MSCI_Aug23_MicroPublicList.pdf;MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,MASIMO,DEMOTION,standard,small_cap,MSCI_Aug23_SCPublicList.pdf;MSCI_Aug23_STPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,METALS CO (THE),PROMOTION,micro_cap,small_cap,MSCI_Aug23_MicroPublicList.pdf;MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,MONOGRAM ORTHOPAEDICS,ADD,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,MOONLAKE IMMUNO,ADD,none,small_cap,MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,MOVELLA HOLDINGS INC,ADD,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,NANOSTRING TECHNOLOGIES,DEMOTION,small_cap,micro_cap,MSCI_Aug23_MicroPublicList.pdf;MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,NEAR INTELLIGENCE,ADD,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,NGM BIOPHARMACEUTICALS,DEMOTION,small_cap,micro_cap,MSCI_Aug23_MicroPublicList.pdf;MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,NOVOCURE,DEMOTION,standard,small_cap,MSCI_Aug23_SCPublicList.pdf;MSCI_Aug23_STPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,OCEAN BIOMEDICAL,DEL,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,ORCHESTRA BIOMED HLDGS,DEMOTION,small_cap,micro_cap,MSCI_Aug23_MicroPublicList.pdf;MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,ORGANOGENESIS A,PROMOTION,micro_cap,small_cap,MSCI_Aug23_MicroPublicList.pdf;MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,P1OA,DEL,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,PEAKSTONE REALTY REIT,ADD,none,small_cap,MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,PIO A,ADD,none,small_cap,MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,PIONEER POWER SOLUTIONS,ADD,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,POWELL INDUSTRIES,PROMOTION,micro_cap,small_cap,MSCI_Aug23_MicroPublicList.pdf;MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,POWER REIT,DEL,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,PROFRAC HOLDING A,DEL,small_cap,none,MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,PULMATRIX,DEL,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,ROBINHOOD MARKETS A,ADD,none,standard,MSCI_Aug23_STPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,ROOT A,ADD,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,SAMSARA A,DEL,small_cap,none,MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,SHORE BANCSHARES,ADD,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,SIEBERT FINANCIAL CORP,DEL,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,SINGULARITY FUTURE TECH,DEL,micro_cap,none,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,SOUTHERN CALIFORNIA,ADD,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,STABILIS SOLUTIONS,ADD,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,STAR HOLDINGS,ADD,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,SUPER MICRO COMPUTER,PROMOTION,small_cap,standard,MSCI_Aug23_SCPublicList.pdf;MSCI_Aug23_STPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,TACTILE SYSTEMS TECH,ADD,none,small_cap,MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,TAYLOR DEVICES,ADD,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,TERAWULF,ADD,none,small_cap,MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,UGI CORP,DEMOTION,standard,small_cap,MSCI_Aug23_SCPublicList.pdf;MSCI_Aug23_STPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,US GOLDMINING,ADD,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,VERA THERAPEUTICS A,ADD,none,small_cap,MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,VIRTRA,ADD,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,WEAVE COMMUNICATIONS,ADD,none,small_cap,MSCI_Aug23_SCPublicList.pdf,
2023-08-01,2023-08-10,2023-08-31,USA,XTANT MEDICAL HOLDINGS,ADD,none,micro_cap,MSCI_Aug23_MicroPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,2SEVENTY BIO,DEMOTION,small_cap,micro_cap,MSCI_Nov23_MicroPublicList.pdf;MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,AARONS COMPANY (THE),DEMOTION,small_cap,micro_cap,MSCI_Nov23_MicroPublicList.pdf;MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,AEON BIOPHARMA,ADD,none,micro_cap,MSCI_Nov23_MicroPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,AEROVATE THERAPEUTICS,DEMOTION,small_cap,micro_cap,MSCI_Nov23_MicroPublicList.pdf;MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,AIR INDUSTRIES GROUP,DEL,micro_cap,none,MSCI_Nov23_MicroPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,ALDEYRA THERAPEUTICS,DEMOTION,small_cap,micro_cap,MSCI_Nov23_MicroPublicList.pdf;MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,ALKALINE WATER COMPANY,DEL,micro_cap,none,MSCI_Nov23_MicroPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,ALLAKOS,DEMOTION,small_cap,micro_cap,MSCI_Nov23_MicroPublicList.pdf;MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,ALLOVIR INC,DEMOTION,small_cap,micro_cap,MSCI_Nov23_MicroPublicList.pdf;MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,AMERICAN VANGUARD CORP,DEMOTION,small_cap,micro_cap,MSCI_Nov23_MicroPublicList.pdf;MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,AMERICAN WELL CORP,DEMOTION,small_cap,micro_cap,MSCI_Nov23_MicroPublicList.pdf;MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,AMNEAL PHARMACEUTICALS,PROMOTION,micro_cap,small_cap,MSCI_Nov23_MicroPublicList.pdf;MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,AMPRIUS TECH,ADD,none,micro_cap,MSCI_Nov23_MicroPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,ANGIODYNAMICS,DEMOTION,small_cap,micro_cap,MSCI_Nov23_MicroPublicList.pdf;MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,ANIKA THERAPEUTICS,DEMOTION,small_cap,micro_cap,MSCI_Nov23_MicroPublicList.pdf;MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,APOGEE THERAPEUTICS,ADD,none,small_cap,MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,APPLIED MOLECULAR TRANS,DEL,micro_cap,none,MSCI_Nov23_MicroPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,APPLIED THERAPEUTICS,ADD,none,micro_cap,MSCI_Nov23_MicroPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,ARAMARK,DEMOTION,standard,small_cap,MSCI_Nov23_SCPublicList.pdf;MSCI_Nov23_STPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,ARCUTIS BIOTHERAPEUTICS,DEMOTION,small_cap,micro_cap,MSCI_Nov23_MicroPublicList.pdf;MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,ARROW ELECTRONICS,DEMOTION,standard,small_cap,MSCI_Nov23_SCPublicList.pdf;MSCI_Nov23_STPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,ARROW FINANCIAL CORP,DEMOTION,small_cap,micro_cap,MSCI_Nov23_MicroPublicList.pdf;MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,ASSERTIO HOLDINGS,ADD,none,micro_cap,MSCI_Nov23_MicroPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,ATAI LIFE SCIENCES,DEMOTION,small_cap,micro_cap,MSCI_Nov23_MicroPublicList.pdf;MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,ATHERSYS,DEL,micro_cap,none,MSCI_Nov23_MicroPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,ATLAS ENERGY SOLUTIONS,DEL,small_cap,none,MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,ATRECA A,DEL,micro_cap,none,MSCI_Nov23_MicroPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,AVALON GLOBOCARE,DEL,micro_cap,none,MSCI_Nov23_MicroPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,AXOGEN,DEMOTION,small_cap,micro_cap,MSCI_Nov23_MicroPublicList.pdf;MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,AYRO,DEL,micro_cap,none,MSCI_Nov23_MicroPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,BABCOCK & WILCOX ENT,DEMOTION,small_cap,micro_cap,MSCI_Nov23_MicroPublicList.pdf;MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,BANDWIDTH A,DEMOTION,small_cap,micro_cap,MSCI_Nov23_MicroPublicList.pdf;MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,BANK MARIN,DEMOTION,small_cap,micro_cap,MSCI_Nov23_MicroPublicList.pdf;MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,BIGLARI HOLDINGS A,ADD,none,micro_cap,MSCI_Nov23_MicroPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,BIGLARI HOLDINGS B,ADD,none,micro_cap,MSCI_Nov23_MicroPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,BIODESIX,DEL,micro_cap,none,MSCI_Nov23_MicroPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,BIOXCEL THERAPEUTICS,DEL,small_cap,none,MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,BLINK CHARGING,DEMOTION,small_cap,micro_cap,MSCI_Nov23_MicroPublicList.pdf;MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,BLUEBIRD BIO,DEMOTION,small_cap,micro_cap,MSCI_Nov23_MicroPublicList.pdf;MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,BRAINSTORM CELL,DEL,micro_cap,none,MSCI_Nov23_MicroPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,BUTTERFLY NETWORK A,DEMOTION,small_cap,micro_cap,MSCI_Nov23_MicroPublicList.pdf;MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,BV FINANCIAL,ADD,none,micro_cap,MSCI_Nov23_MicroPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,CALAMP,DEL,micro_cap,none,MSCI_Nov23_MicroPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,CAMBIUM NETWORKS,DEMOTION,small_cap,micro_cap,MSCI_Nov23_MicroPublicList.pdf;MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,CANO HEALTH A,DEL,small_cap,none,MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,CANOO,DEMOTION,small_cap,micro_cap,MSCI_Nov23_MicroPublicList.pdf;MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,CAREDX,DEMOTION,small_cap,micro_cap,MSCI_Nov23_MicroPublicList.pdf;MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,CAVA GROUP,ADD,none,small_cap,MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,CECO ENVIRONMENTAL,PROMOTION,micro_cap,small_cap,MSCI_Nov23_MicroPublicList.pdf;MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,CELSIUS HLDGS,PROMOTION,small_cap,standard,MSCI_Nov23_SCPublicList.pdf;MSCI_Nov23_STPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,CERUS CORP,DEMOTION,small_cap,micro_cap,MSCI_Nov23_MicroPublicList.pdf;MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,CHEWY A,DEMOTION,standard,small_cap,MSCI_Nov23_SCPublicList.pdf;MSCI_Nov23_STPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,CHICKEN SOUP FOR SOUL A,DEL,micro_cap,none,MSCI_Nov23_MicroPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,CLARIVATE,DEMOTION,standard,small_cap,MSCI_Nov23_SCPublicList.pdf;MSCI_Nov23_STPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,CLARUS CORPORATION,DEMOTION,small_cap,micro_cap,MSCI_Nov23_MicroPublicList.pdf;MSCI_Nov23_SCPublicList.pdf,
2023-11-01,2023-11-14,2023-11-30,USA,CNH INDUSTRIAL (US),ADD,none,standard,MSCI_Nov23_STPublicList.pdf,
